-5.57,-6.47,4.16,43968
-5.73,-7.18,4.00,22392
-5.77,-6.63,1.84,27664
-5.69,-7.65,2.75,20732
-5.65,-7.14,3.53,22444
-5.57,-7.10,1.49,27572
-4.24,-5.92,2.16,20832
-6.71,-8.98,1.88,22432
-4.47,-8.79,2.00,27560
-3.53,-9.38,1.73,20800
-2.79,-9.49,1.22,22448
-2.63,-8.55,2.31,27608
-3.02,-10.40,1.49,20768
-3.18,-9.81,1.88,22480
-2.04,-9.65,1.73,27800
-1.33,-9.26,1.02,20824
-1.26,-9.81,1.53,22448
-1.02,-9.92,1.33,27564
-0.51,-9.85,1.10,20724
-1.73,-9.77,1.65,22288
-1.33,-10.20,1.29,27640
-1.10,-10.24,0.82,26404
-0.90,-10.59,1.29,25084
-0.35,-9.81,1.61,24200
-0.39,-8.55,0.16,21432
0.71,-9.45,0.51,25028
0.16,-10.55,1.26,24048
-0.31,-10.87,1.10,21596
0.47,-9.65,0.67,25068
0.27,-9.96,0.63,24132
0.35,-10.24,-0.24,21564
0.39,-9.85,0.27,25112
1.37,-9.96,0.94,24152
0.24,-10.00,0.63,21544
-0.16,-10.20,1.10,25084
0.31,-9.53,0.98,24144
0.12,-9.61,0.67,21568
0.94,-12.40,2.39,24992
2.04,-10.43,-0.86,24168
1.53,-8.75,-1.33,21688
-0.39,-8.83,-0.63,24980
-7.45,-6.86,9.30,24136
-1.26,-10.75,-2.43,21500
-0.78,-5.41,2.59,33264
0.31,-12.08,0.55,20808
0.78,-10.75,1.69,22488
1.33,-10.83,0.43,27528
2.47,-9.10,-1.06,20836
1.29,-9.49,0.86,22444
-0.98,-11.77,0.39,27628
0.63,-8.39,1.06,20760
-0.20,-10.40,1.22,22412
1.92,-10.94,2.51,27608
1.22,-10.94,1.06,20812
0.71,-10.55,0.94,22440
0.04,-11.02,1.57,27656
1.57,-9.96,0.63,20780
1.06,-9.77,-0.20,22424
1.14,-9.38,-1.14,27680
1.69,-9.38,-0.04,20728
2.55,-8.63,-0.67,22436
2.82,-9.61,-0.20,27764
2.71,-9.85,-0.24,20800
2.35,-10.16,1.61,22288
2.39,-9.77,1.22,32112
1.14,-10.71,-0.55,21600
-1.41,-9.38,0.82,25112
2.28,-10.83,-1.61,24164
1.92,-10.55,0.82,21696
2.12,-10.98,1.02,25068
0.86,-10.67,0.20,24120
2.67,-8.79,-0.78,21640
2.90,-9.73,0.27,25164
3.53,-10.67,0.00,24076
2.31,-9.81,0.51,21612
2.31,-9.38,-0.04,24980
0.47,-9.77,0.00,24152
2.16,-10.59,-0.43,21564
2.43,-9.26,0.55,25032
2.00,-9.92,0.35,24156
2.04,-10.20,0.43,21576
2.43,-10.28,0.04,25020
2.28,-9.92,0.08,24252
2.12,-9.96,-0.55,21476
2.59,-8.71,-0.75,25032
2.28,-9.85,-0.43,28884
2.28,-10.67,-0.55,22440
1.45,-8.75,0.24,27660
3.14,-8.98,0.00,20648
1.92,-10.43,-0.51,22384
2.24,-9.65,-0.63,27768
2.94,-10.08,-1.02,20812
2.55,-9.49,-0.24,22300
1.65,-8.63,0.27,27576
1.33,-9.22,-0.78,20608
1.53,-9.53,0.08,22444
2.51,-10.24,-0.51,27536
3.61,-10.12,-0.35,20892
1.10,-8.90,-0.31,22136
0.51,-11.06,-0.82,27800
-0.27,-9.41,3.88,23520
2.55,-11.41,-0.59,27140
3.73,-11.53,-1.84,28544
1.80,-10.63,-2.98,21076
1.57,-10.40,-1.80,19376
2.16,-9.45,-1.45,22076
2.63,-9.14,-1.37,19772
3.30,-9.38,-1.29,19592
3.61,-11.18,-0.43,27436
3.30,-11.34,-0.67,20796
1.26,-9.10,0.24,22432
1.49,-9.96,-1.18,27232
1.37,-9.57,-0.20,20788
2.94,-9.81,-0.82,22384
1.45,-10.40,-0.90,27908
1.92,-10.94,-1.14,20852
2.35,-10.24,-1.18,22440
2.79,-9.69,-0.27,27716
1.73,-10.67,-0.71,20828
1.37,-8.83,-1.10,22448
2.00,-10.47,-0.86,27696
2.55,-9.96,-0.71,20804
2.12,-10.63,-0.47,22392
2.20,-8.94,0.04,27748
2.82,-9.49,-0.82,20684
1.49,-9.73,-0.86,22576
1.92,-9.69,-0.82,27688
2.63,-10.55,-0.71,20788
1.45,-9.10,-0.51,30656
1.80,-10.40,-0.51,24184
1.73,-10.04,-1.41,21652
1.73,-10.00,-0.82,25264
1.84,-10.63,-0.47,24280
2.04,-9.96,-0.63,21648
0.71,-9.61,-0.04,25092
-0.78,-18.28,-7.18,24172
4.31,-10.47,4.51,21704
2.39,-9.96,-0.51,25180
3.37,-8.63,-0.67,24244
3.06,-9.77,-0.51,21608
2.82,-8.75,-0.27,25036
2.31,-9.34,0.63,24196
0.04,-9.92,-0.39,21584
1.88,-8.28,0.20,25188
3.65,-10.04,-1.10,24084
2.43,-10.32,-0.35,21644
0.67,-10.43,-0.51,25188
1.73,-10.20,-0.47,24200
2.08,-10.67,-1.22,21664
1.49,-9.38,-0.31,33264
0.55,-10.40,-1.10,20808
0.98,-10.83,-0.55,22424
1.61,-10.79,-0.55,27648
1.14,-9.96,-1.10,20840
-0.35,-9.92,-0.08,22404
1.69,-10.71,-0.35,27680
1.92,-10.04,-0.08,20816
3.22,-8.20,-0.39,22416
3.80,-8.98,-0.31,27756
1.29,-9.10,-0.51,20776
2.08,-10.47,0.04,22380
1.57,-9.69,0.16,27596
2.39,-9.34,0.00,20756
2.63,-10.20,-0.12,22344
2.39,-9.30,0.63,27836
2.59,-10.32,-0.55,20760
2.20,-9.06,-0.04,22420
2.94,-10.04,0.31,27600
2.59,-10.71,-0.51,20768
2.47,-9.73,-0.35,22456
3.57,-8.71,0.47,45280
2.82,-9.89,0.08,25060
15.49,-0.35,3.49,24200
2.28,-11.73,-0.55,21604
2.43,-9.69,0.24,25056
5.37,-8.94,0.27,24144
3.10,-10.08,0.82,21472
4.16,-9.18,0.47,24944
2.24,-8.98,0.04,24056
1.57,-10.59,-0.82,21552
1.69,-10.00,-0.31,25076
3.45,-10.59,0.12,24140
2.43,-9.85,-0.51,21640
3.45,-10.40,-0.31,25028
2.51,-10.04,-0.31,24092
1.57,-10.24,-0.55,21684
3.14,-10.32,-0.24,25128
0.55,-9.14,-1.02,24300
2.47,-9.38,-0.75,21516
1.26,-9.61,-0.20,25084
4.67,-9.96,-0.39,24208
0.90,-10.08,-0.90,27164
1.06,-9.81,-0.31,27616
0.90,-14.08,-1.14,20780
0.98,-8.51,-0.86,22436
1.33,-11.57,-0.39,27468
0.59,-11.34,-1.22,20860
1.57,-11.61,-1.88,22456
0.55,-9.61,-0.86,27572
0.47,-8.16,-0.75,20812
1.84,-9.30,0.27,22424
0.98,-10.00,-0.35,27608
0.51,-10.20,-1.06,20748
1.22,-9.38,-0.39,22452
0.63,-9.77,-0.94,27692
-1.49,-11.26,-0.86,20748
2.75,-10.51,-0.12,22348
3.96,-10.20,-1.02,27532
2.75,-8.87,-1.88,20820
-1.02,-4.98,2.28,22428
1.73,-11.41,-1.37,27540
2.12,-12.20,-7.81,20824
-14.00,-5.61,-9.14,30540
4.35,-11.77,-0.67,24116
2.51,-12.28,-0.12,21652
4.90,-11.30,-0.24,25164
3.26,-8.75,-0.39,24072
1.49,-9.26,-0.12,21620
1.18,-8.79,-0.82,25020
1.41,-10.43,-0.98,24124
0.35,-11.06,-1.29,21520
0.55,-10.87,-1.57,25152
1.88,-9.85,-1.29,24128
0.24,-8.79,1.18,21656
1.49,-9.69,-0.12,24956
7.92,-9.89,-7.30,24052
-0.98,-9.96,7.06,21456
2.28,-10.59,-0.75,25068
1.02,-12.12,2.39,24116
1.69,-10.24,0.00,21632
0.63,-9.65,0.00,24976
1.77,-10.43,0.12,24040
1.26,-10.43,-0.59,21640
1.37,-10.00,-0.90,33180
0.67,-10.36,-1.02,20800
-0.12,-10.79,-0.90,22464
0.08,-10.24,-0.55,27756
2.04,-8.28,-0.82,20816
1.96,-10.36,-0.82,22564
1.57,-10.16,0.00,27596
3.22,-10.12,-0.86,20756
-1.96,-9.22,-1.26,22316
1.77,-10.16,0.08,27772
1.45,-6.94,-1.57,20796
0.94,-7.49,1.96,22412
1.06,-11.45,-0.86,27552
0.94,-7.96,1.53,20732
-4.08,-26.99,-4.51,22372
7.53,-5.49,-0.59,27800
0.24,-11.65,-2.39,20728
1.65,-10.36,-2.71,22476
2.79,-7.81,-1.45,27628
0.24,-14.98,-2.59,20700
-0.47,-11.34,-1.29,22444
-0.47,-6.12,-1.69,32256
-0.47,-8.94,-1.06,21524
0.35,-12.20,-1.41,25076
0.31,-10.28,-1.80,24140
1.41,-6.39,-1.69,21656
1.14,-8.71,-1.45,24960
0.12,-12.36,-1.88,24052
0.43,-11.22,-1.61,21496
3.22,-9.10,-1.26,25136
3.41,-10.83,-2.00,24176
2.08,-9.14,-1.02,21628
5.33,-9.06,-0.35,24960
1.61,-9.73,-1.18,24076
-1.37,-10.63,-1.84,21624
-5.61,-12.40,-2.86,25232
11.89,-10.32,5.18,24172
-0.12,-11.02,0.24,21648
0.71,-9.96,-1.22,25056
0.12,-8.94,6.47,24192
1.57,-8.83,-0.55,21600
5.10,-8.75,0.31,33320
-7.69,-10.94,-1.84,20624
3.45,-9.26,-1.61,22484
2.12,-11.96,-0.31,27744
-0.63,-9.69,-0.78,20848
-1.22,-8.67,-0.51,22440
2.47,-8.28,-0.75,27864
5.49,-8.94,3.53,20636
3.22,-8.55,-0.43,22388
0.43,-10.16,1.53,27648
0.12,-9.41,0.82,20736
0.51,-10.83,-0.31,22032
2.86,-10.00,0.94,27800
7.34,-11.69,-0.86,23604
-2.94,-7.57,1.22,27120
2.43,-9.10,-0.16,28568
1.45,-11.22,0.67,20844
1.26,-11.81,-0.20,19372
2.04,-11.73,0.04,22124
1.88,-8.87,0.59,19776
2.20,-8.12,-0.04,22124
2.63,-10.98,0.55,32128
4.47,-9.89,-16.83,21760
0.16,-11.57,-2.08,25168
-0.90,-12.08,-2.63,24088
1.33,-8.94,0.78,21804
1.41,-7.85,1.22,25184
2.04,-7.96,2.43,24348
2.24,-10.00,-0.27,21632
0.35,-9.65,6.12,25208
8.83,-9.65,-18.24,24308
-7.41,-10.51,2.98,21708
0.00,-9.49,1.84,25164
0.27,-11.26,-0.98,24116
2.08,-10.08,0.08,21688
0.47,-8.87,4.08,25196
0.27,-9.65,0.24,24188
1.29,-8.20,2.51,21612
-0.39,-8.67,2.63,25172
0.63,-10.75,0.08,24240
0.67,-10.24,0.90,21636
0.67,-9.96,0.75,25280
-0.67,-9.57,1.10,24228
0.67,-9.26,0.47,27028
1.26,-10.94,2.00,27476
0.24,-13.26,-0.31,20560
0.75,-12.20,-0.31,22404
-0.39,-9.89,-0.04,27684
0.94,-7.77,0.24,20660
1.80,-8.04,-0.47,22224
2.28,-9.69,-0.71,27516
0.82,-8.71,0.08,20584
1.10,-10.83,-0.08,22128
0.67,-9.57,-0.27,27528
1.37,-9.53,-0.20,20592
0.04,-9.73,-1.14,22240
0.59,-9.61,-0.31,27468
0.04,-9.96,-0.55,20588
1.57,-9.06,-0.39,22244
0.63,-9.38,-0.63,27528
-0.35,-9.26,0.16,20620
1.33,-10.36,-0.94,22352
0.35,-10.94,-0.16,27672
0.67,-11.65,-0.43,20620
0.43,-9.92,0.20,45848
-0.82,-7.96,0.27,21224
-0.04,-8.67,-0.24,24728
-0.35,-9.22,-0.86,23924
-0.47,-9.96,-0.63,21320
-0.98,-9.61,-0.55,24772
1.22,-11.22,0.27,23896
0.39,-10.90,-0.71,21280
0.00,-9.65,-0.39,24684
-0.16,-8.16,0.24,23824
-0.55,-9.41,0.04,21248
-1.77,-9.30,1.77,24680
-1.37,-10.20,0.67,23688
2.16,-11.73,-1.02,21308
0.98,-9.26,5.61,24760
0.35,-10.36,1.10,23808
4.82,-11.89,-2.98,21340
4.47,-9.96,0.55,24840
-1.65,-9.69,-2.24,23792
1.45,-11.38,-4.08,21356
7.02,-8.98,-0.08,24816
-0.94,-8.67,-8.98,28708
13.02,-21.81,27.07,22500
-1.49,-11.96,2.75,27684
2.75,-9.81,1.77,20972
-0.20,-10.51,1.80,22348
-0.27,-12.28,0.63,27584
1.29,-11.89,1.53,20908
0.78,-11.65,0.82,22468
0.47,-9.45,1.77,27688
1.18,-10.32,0.59,20856
0.55,-9.14,-0.20,22456
0.24,-10.04,-0.08,27664
0.31,-8.24,0.35,20936
1.61,-10.36,-0.27,22408
1.88,-10.00,0.00,27680
0.90,-11.02,-0.43,20740
1.26,-10.16,0.39,22476
1.14,-10.00,-0.63,27580
0.94,-9.96,-1.18,20900
0.24,-9.85,-0.51,22468
0.51,-10.00,0.08,27604
0.63,-10.24,-0.90,26308
0.20,-10.55,-0.94,25096
0.35,-9.49,-0.43,24148
0.71,-9.69,-0.27,21724
0.04,-9.85,-0.47,25068
0.78,-10.43,-0.31,24272
0.63,-10.79,-0.82,21712
1.02,-9.38,-0.12,25100
0.47,-9.41,-0.51,24224
0.31,-9.96,-0.71,21736
0.67,-9.96,-0.90,25008
0.59,-10.08,-0.71,24120
0.35,-10.79,-1.18,21592
0.35,-9.65,-1.02,25140
0.75,-9.22,-0.67,24228
0.59,-10.20,-0.67,21652
0.86,-10.63,-0.86,25040
0.31,-10.20,-1.14,24248
0.35,-10.36,-0.98,21760
0.94,-10.12,0.12,25084
0.51,-10.47,-0.82,24116
0.27,-10.12,-0.90,27176
0.78,-9.38,-0.39,27540
0.43,-10.12,-0.82,20900
0.63,-10.00,-1.02,22516
0.20,-10.12,-1.02,27600
0.47,-10.40,-0.90,20936
0.55,-10.16,-0.82,22340
0.94,-9.77,-0.86,27632
0.16,-10.40,-1.02,20956
0.00,-9.65,-1.37,22328
0.08,-9.65,-0.82,27700
0.67,-9.96,-1.29,20756
0.55,-10.43,-0.78,22460
