1.73,-9.14,0.47,20804
2.51,-9.81,1.29,30324
1.61,-10.16,1.18,4112
1.57,-10.67,1.06,33120
1.65,-9.49,1.33,24080
2.39,-8.94,1.49,21472
2.04,-9.22,1.65,25016
2.51,-9.49,2.28,24212
2.98,-9.77,2.24,21608
1.88,-10.71,2.16,25028
2.04,-10.32,1.73,24192
2.75,-10.43,1.49,21632
1.37,-9.14,1.69,25164
1.41,-9.41,1.49,24120
2.12,-9.10,1.73,21612
2.00,-9.73,1.53,25052
2.28,-10.12,1.37,24064
2.79,-10.40,1.37,21700
3.14,-9.26,2.35,25216
2.75,-9.73,1.10,24264
1.57,-10.04,1.73,21488
1.84,-10.20,0.94,25308
1.37,-10.71,0.82,24224
1.96,-9.73,0.82,27212
0.12,-10.00,-0.20,27556
1.29,-10.20,2.04,20836
1.88,-9.81,1.65,22428
2.51,-9.30,1.29,27688
1.61,-9.85,1.53,20784
1.29,-9.34,2.79,22436
-0.94,-5.73,-5.14,27652
2.43,-7.77,-0.90,20860
1.65,-7.14,-3.06,22356
4.43,-12.36,2.35,27588
-1.18,-10.98,4.82,20812
1.22,-10.43,2.00,22340
1.84,-10.04,1.53,27472
2.16,-9.30,1.57,20848
1.96,-9.41,1.65,22336
2.16,-9.49,1.37,27544
1.33,-10.04,0.67,20804
1.92,-10.20,0.71,22456
2.94,-10.24,-1.29,27536
1.96,-6.00,2.51,20816
2.71,-11.38,4.43,30528
1.77,-10.40,2.75,24016
1.14,-9.22,0.59,21660
1.57,-9.38,0.59,25052
2.16,-8.98,1.49,24076
2.39,-9.96,2.47,21504
2.59,-8.98,1.84,25048
3.22,-9.92,5.81,24000
2.75,-9.61,3.41,21644
2.43,-9.81,2.51,25012
2.00,-8.67,1.73,24148
1.88,-9.34,1.18,21648
1.26,-9.89,0.35,25068
1.18,-9.61,1.73,24172
2.39,-9.65,1.96,21648
2.51,-8.90,2.28,25112
1.73,-9.96,0.67,24120
2.04,-11.06,1.92,21632
2.12,-10.59,1.57,25124
2.43,-10.08,1.96,24140
2.63,-9.89,1.65,21668
2.35,-9.96,0.86,25152
1.88,-10.16,0.94,28608
1.73,-9.38,1.84,22212
2.12,-10.40,1.84,27536
1.02,-9.10,2.20,20516
2.55,-9.18,1.45,22256
3.37,-8.94,0.86,127044
3.69,-9.26,1.88,22288
3.30,-9.89,1.45,27528
3.30,-10.32,2.00,20524
2.59,-10.00,1.10,22292
2.71,-9.65,1.06,27428
2.94,-10.08,1.37,20556
2.39,-10.55,1.53,22276
2.82,-11.38,1.41,27460
2.24,-10.55,0.94,20524
2.47,-9.92,0.67,22288
2.94,-8.59,0.35,27420
2.08,-8.71,0.27,20540
3.92,-9.14,0.90,22212
3.10,-9.41,1.73,27392
3.53,-9.22,1.37,20556
3.18,-9.45,1.22,22104
2.71,-10.00,0.67,44052
2.08,-9.92,0.98,24868
2.90,-9.34,2.39,23924
3.45,-9.49,1.37,21268
2.90,-9.30,1.53,24712
2.82,-9.10,0.86,25276
3.77,-9.53,1.29,25152
3.14,-9.85,1.53,27632
3.22,-9.61,0.94,24988
3.18,-9.06,1.49,19448
3.10,-8.39,0.90,20492
3.14,-8.94,0.98,20684
2.67,-9.06,1.22,20760
2.63,-10.00,1.49,24720
2.98,-11.81,0.75,24028
2.90,-11.26,0.59,21432
2.24,-10.59,0.94,24776
1.84,-10.63,0.86,23908
1.88,-9.06,1.06,21440
-2.39,-9.22,2.75,24992
2.98,-10.47,1.02,24128
2.94,-10.00,0.59,21468
2.86,-9.69,0.90,33152
3.37,-9.14,1.53,21024
2.82,-9.49,0.82,22676
3.02,-9.77,1.26,27924
2.20,-10.04,0.67,21020
2.12,-9.96,0.00,22584
1.33,-8.94,0.98,27960
2.94,-8.90,0.63,21028
2.67,-8.67,0.82,22620
4.04,-8.20,2.00,28096
3.26,-9.69,0.35,20992
2.90,-10.08,1.18,22564
2.08,-10.75,0.63,28160
1.49,-11.38,0.35,21056
1.29,-10.83,0.51,22564
3.14,-9.57,0.20,27932
3.80,-10.12,0.67,21040
3.18,-9.57,0.47,22672
2.98,-9.30,0.78,27852
2.67,-9.81,0.55,21044
2.08,-10.43,1.10,22532
1.61,-10.87,1.41,27888
2.31,-10.90,1.80,26612
1.88,-9.92,0.39,25320
2.67,-9.38,0.98,24376
2.90,-10.00,0.98,21828
1.18,-9.61,1.37,25264
1.88,-9.81,-0.20,24400
2.04,-9.22,0.39,21872
1.84,-10.08,0.00,25316
2.00,-9.61,0.00,24464
1.22,-9.69,0.67,21812
2.98,-9.57,1.29,25232
2.71,-9.53,0.47,24460
2.55,-9.53,0.67,21840
1.88,-9.22,0.94,25296
2.00,-9.41,0.43,24352
2.16,-10.04,0.35,21796
1.53,-10.55,0.16,25180
0.86,-11.30,0.35,24464
1.57,-11.30,0.31,21876
1.45,-11.06,0.67,25368
1.73,-10.47,0.20,24408
1.57,-10.55,0.59,21868
2.12,-9.69,1.80,33724
3.33,-8.63,0.67,21024
2.47,-9.26,0.08,22552
2.47,-9.49,0.12,27840
2.51,-9.65,0.16,20956
2.51,-9.92,0.35,22548
2.31,-9.61,0.82,27896
1.41,-11.49,0.16,21036
1.88,-9.73,-0.43,22608
3.06,-9.53,-0.16,28128
2.86,-9.57,-0.35,20996
3.41,-9.61,0.04,22596
2.63,-9.14,0.00,27844
2.90,-8.98,0.16,20980
2.82,-9.81,0.47,22548
2.47,-10.67,0.27,27812
1.06,-11.45,0.67,21084
1.37,-10.98,0.51,22572
4.31,-10.36,0.12,27864
1.37,-11.57,0.90,21048
1.92,-10.00,0.24,22572
2.55,-8.87,0.43,27688
2.51,-9.41,-0.12,26428
3.22,-9.38,0.86,25236
3.49,-8.55,0.59,24312
1.88,-9.81,0.16,21828
2.00,-10.24,0.04,25124
2.00,-9.22,0.63,24364
2.04,-9.81,0.43,21800
2.04,-10.32,0.43,25220
1.84,-10.24,0.55,24320
1.96,-10.12,0.04,21868
2.20,-10.32,0.75,25184
2.55,-11.14,0.98,24424
2.67,-10.04,-0.08,21860
2.24,-10.28,0.31,25260
2.35,-9.61,0.04,24384
3.53,-8.90,0.47,21852
3.18,-10.47,0.08,25128
2.00,-10.43,0.20,24276
1.80,-10.90,0.16,21820
2.47,-10.43,-0.12,25228
2.75,-9.92,0.12,24448
1.80,-10.79,0.12,27344
2.20,-10.75,0.78,27952
2.55,-9.96,0.51,21024
3.02,-8.87,0.63,22556
2.51,-9.26,1.57,27800
3.30,-9.65,0.47,21048
2.79,-9.57,0.20,22488
2.75,-9.02,0.59,27736
3.33,-8.90,0.31,21020
3.33,-9.41,0.67,22384
1.88,-9.77,0.86,27828
2.98,-10.32,1.14,20976
2.31,-9.30,0.31,22424
2.59,-8.79,0.55,27580
2.08,-11.10,0.00,21016
1.49,-11.02,-0.12,22420
1.49,-9.34,0.78,27964
2.16,-9.85,0.31,20996
2.08,-10.16,0.27,22360
3.49,-9.49,1.57,27620
2.43,-9.45,0.67,20920
3.41,-10.00,1.18,22396
2.71,-9.61,1.06,32440
2.67,-9.69,0.24,21712
1.96,-8.94,1.37,25084
3.02,-9.73,-0.20,24348
3.49,-8.90,1.33,21876
3.96,-9.26,0.47,25168
3.84,-9.30,0.94,24320
4.00,-9.18,0.16,21832
3.80,-10.16,0.24,25200
3.37,-8.79,0.47,24264
4.24,-8.90,1.18,21812
3.10,-9.02,0.55,25248
2.43,-9.14,1.02,24428
2.55,-9.45,0.27,21824
3.10,-9.69,1.65,25192
3.45,-10.55,0.67,24376
3.33,-10.36,1.14,21880
2.90,-10.90,0.27,25364
3.33,-9.92,0.35,24348
3.69,-10.32,-0.08,21824
4.35,-9.41,0.24,25328
4.35,-9.73,0.12,24388
3.18,-9.34,0.94,27456
3.10,-9.41,0.24,27904
3.26,-10.16,0.59,20920
3.14,-9.81,0.75,22612
2.98,-9.65,1.26,27820
2.39,-10.24,0.47,21000
3.88,-9.34,0.75,22608
3.41,-9.65,0.78,27888
3.73,-10.00,0.51,20972
3.69,-9.10,1.02,22444
3.57,-8.90,0.63,27816
3.02,-9.41,1.14,20964
2.71,-9.26,1.41,22552
3.26,-9.57,1.37,27700
3.84,-9.57,0.63,20956
3.88,-9.18,0.75,22564
3.06,-9.41,0.43,27792
3.22,-8.75,0.82,20912
2.55,-8.79,1.37,22564
2.86,-8.67,1.06,27760
2.94,-9.22,0.51,20960
2.59,-9.14,1.45,22564
3.02,-9.73,0.31,45456
2.82,-9.69,0.90,25232
2.51,-9.53,0.08,24392
2.51,-9.61,0.51,21860
3.45,-9.92,0.67,25188
3.57,-10.20,1.37,24348
3.10,-10.16,0.55,21936
2.31,-10.83,0.71,25228
2.43,-11.61,-0.08,24372
2.71,-10.79,0.27,21784
2.86,-9.77,-0.12,25248
2.94,-9.14,1.41,24292
3.65,-8.79,0.47,21760
2.94,-9.38,-0.24,25172
2.98,-9.14,0.39,24344
2.20,-8.94,0.59,21704
2.31,-8.87,0.24,25068
2.43,-9.10,0.12,25740
3.41,-10.32,0.39,25516
3.41,-10.98,-0.04,28180
3.30,-9.10,0.78,25540
2.82,-9.26,0.47,20012
2.63,-10.04,-0.08,26520
1.65,-10.47,-0.04,20056
2.20,-10.24,0.08,22508
2.35,-9.34,0.47,27884
1.73,-9.85,0.00,21076
2.08,-9.61,-0.39,22600
0.94,-10.24,-0.35,27608
2.20,-8.98,0.20,21104
2.86,-9.57,-0.31,22628
4.16,-10.12,0.27,28068
2.59,-10.32,-0.12,21108
1.29,-10.40,0.35,22688
1.02,-10.24,1.29,28172
1.77,-11.41,1.69,21148
2.04,-9.65,0.86,22640
1.84,-10.59,0.24,27988
1.41,-11.73,0.20,21128
1.22,-10.32,0.24,22608
2.28,-10.08,0.51,28044
1.53,-10.55,0.08,21116
0.71,-10.59,-0.67,22796
0.86,-8.90,0.39,32780
1.84,-9.38,-0.55,21884
3.53,-11.02,-0.67,25332
2.31,-10.87,-0.16,24556
2.20,-9.57,0.00,21968
1.88,-9.96,-0.31,25384
1.84,-9.77,-0.31,24472
0.86,-10.63,-0.39,21908
1.10,-8.94,-0.55,25348
1.18,-9.81,-0.90,24512
2.00,-10.20,-0.63,21896
1.14,-10.94,-0.82,25240
1.92,-10.16,0.94,24444
1.57,-9.85,0.31,21908
1.06,-9.69,0.12,25304
0.82,-11.02,-0.59,24448
0.90,-9.65,-0.12,21936
0.51,-9.49,-0.63,25392
1.02,-10.40,-0.31,24472
1.29,-9.89,-0.67,21948
2.04,-9.73,-0.47,25440
0.98,-10.12,-0.20,24380
1.33,-10.36,-0.39,27588
1.37,-10.16,-0.59,27952
0.71,-9.18,-0.20,21160
1.33,-10.32,0.27,22608
1.45,-9.96,-0.27,27988
1.45,-10.40,0.04,21128
1.45,-9.89,0.16,22608
1.33,-9.85,-0.08,27960
0.20,-10.04,0.04,21024
0.82,-9.53,0.16,22584
0.47,-10.67,-0.24,27860
0.71,-9.92,-0.47,21112
0.47,-9.81,-0.12,22648
0.04,-10.32,-0.16,27940
0.43,-10.16,-0.55,21172
2.43,-9.38,-0.43,22804
2.04,-9.89,-0.59,28020
1.49,-11.49,-0.94,21068
1.18,-10.24,-0.55,22656
1.45,-9.57,-0.24,28104
1.18,-9.69,0.08,21096
-1.73,-9.30,-0.12,30864
-0.59,-10.94,-0.47,24468
0.08,-9.38,0.24,21992
1.26,-10.40,-0.47,25216
1.65,-9.89,-0.24,24448
0.94,-10.47,-0.59,21924
0.08,-11.02,-0.51,25308
0.24,-9.73,0.20,24468
0.51,-8.98,0.47,21876
-3.10,-8.79,0.00,25288
-1.37,-9.89,-0.04,24368
-0.04,-11.30,-0.94,21960
0.78,-9.06,-0.20,25272
0.75,-9.96,0.71,24348
0.08,-10.40,-0.82,21880
0.55,-9.53,-0.16,25228
0.67,-10.00,0.04,24392
1.10,-9.81,-0.31,21892
0.86,-9.81,-0.20,25216
0.86,-10.16,0.20,24364
0.82,-9.45,-0.20,21912
0.04,-10.40,-0.47,33420
0.00,-10.71,-0.31,21084
-0.35,-9.10,0.00,22500
-0.51,-10.16,0.31,27896
-0.35,-10.40,-0.39,21148
-0.16,-10.51,-0.59,22704
0.08,-10.00,-0.24,27832
0.08,-10.16,0.20,21128
0.27,-9.77,-0.63,22620
0.63,-10.90,-0.08,27888
0.12,-10.47,-0.47,21056
0.20,-10.67,-0.90,22680
0.20,-9.73,-0.24,27904
0.67,-10.36,0.12,21072
-0.24,-10.47,-0.35,22648
-0.20,-10.67,0.78,28040
-0.31,-9.92,-0.27,20988
-0.08,-9.96,-0.12,22516
-0.47,-10.08,-0.39,27820
-0.82,-10.00,-0.59,21128
0.00,-9.57,-0.31,30764
0.51,-10.40,-0.12,24392
-0.71,-9.69,-0.16,21960
-0.63,-9.57,-0.20,25308
-0.86,-10.59,-0.08,24344
-0.04,-10.87,-0.39,21804
1.33,-9.73,-0.47,25360
1.10,-9.92,-0.39,24452
-0.31,-10.36,-0.08,21836
0.16,-10.12,-0.43,25336
0.43,-10.16,-0.43,24356
-0.04,-10.36,-0.71,21764
-0.98,-10.40,-0.55,25260
-0.78,-10.55,-0.71,24408
-0.08,-10.55,0.08,21824
-0.20,-10.00,-0.20,25288
0.16,-10.04,-0.47,24364
0.24,-10.47,-0.55,21860
0.75,-10.40,-0.94,25264
1.10,-10.47,-0.43,24332
0.47,-9.69,-0.78,21792
0.27,-9.49,0.47,33300
-1.18,-9.61,0.86,20828
0.00,-10.28,-0.16,22396
0.51,-9.89,-0.16,27740
0.20,-9.81,0.27,20928
-0.04,-9.85,0.39,22508
-0.39,-10.63,-0.31,27716
0.43,-10.32,-1.61,20996
0.12,-9.92,-0.16,22600
-0.39,-10.83,-0.39,27780
-0.12,-10.43,0.51,20996
0.47,-10.08,-0.75,22616
-0.90,-9.69,-0.20,27824
0.04,-10.59,-0.12,20948
0.08,-10.51,0.43,22564
-0.04,-10.28,-0.98,27776
0.67,-9.73,-0.82,20948
0.86,-8.94,-0.24,22372
-0.12,-9.85,-0.12,27628
0.12,-11.14,0.31,20992
-0.35,-9.77,-1.10,45892
-0.47,-9.81,-0.98,21764
0.98,-10.12,-0.08,25128
1.29,-9.77,0.82,24364
-1.18,-10.75,0.04,21560
0.71,-9.65,-2.55,25224
0.08,-9.77,-1.06,24248
0.78,-10.40,-2.59,21696
-7.34,-12.83,-0.82,25124
-6.55,-8.59,7.65,24332
0.39,-9.26,-2.98,21568
0.08,-8.79,-0.67,25092
-0.39,-11.92,0.35,24252
0.04,-11.38,-1.26,21744
0.47,-10.43,1.65,25208
-0.31,-9.81,0.82,24364
0.51,-11.65,-1.10,21604
-0.16,-10.16,-0.39,25304
0.67,-9.34,-1.10,24388
-0.04,-9.10,-0.35,21544
0.12,-9.81,-0.67,25260
0.55,-10.32,-0.31,28868
0.31,-10.59,-0.24,22552
0.04,-10.67,-1.06,27856
-0.16,-10.16,-0.08,20840
1.29,-10.00,-0.63,22596
0.39,-9.77,-0.90,27724
0.55,-9.96,-1.18,20888
0.35,-10.12,-0.35,22352
1.33,-10.04,0.16,27572
1.06,-9.92,-0.75,20740
2.43,-9.45,-0.27,22512
0.90,-10.20,-0.20,27548
1.26,-10.59,-0.75,20944
1.33,-9.85,-0.82,22216
0.90,-10.04,-0.90,27744
0.90,-10.12,-0.75,23576
0.86,-10.12,-0.94,27332
1.14,-10.36,-0.39,28736
1.14,-9.18,0.16,21276
0.94,-9.89,-0.47,19416
0.78,-9.73,-0.86,22144
-0.51,-10.36,-0.31,25232
-0.04,-10.67,-1.06,25224
0.43,-9.61,-0.51,24280
0.94,-9.69,-0.67,21768
0.35,-10.12,-0.90,24844
1.37,-10.75,-0.59,24252
1.26,-10.71,-0.08,21768
0.63,-9.57,0.16,25372
1.22,-9.96,-0.94,24372
0.08,-9.92,-0.55,21772
0.08,-10.12,-1.06,25148
0.47,-10.08,-0.71,24316
0.67,-10.28,-1.29,21780
0.78,-10.32,-0.71,25204
0.59,-9.41,-1.18,24360
1.18,-9.49,0.47,21744
1.18,-9.92,-0.47,25116
0.63,-10.47,-0.67,24320
0.24,-11.65,-1.02,21792
0.78,-9.61,-0.67,25176
0.78,-10.12,-0.55,24364
0.35,-10.04,-0.51,27268
0.86,-10.08,-0.47,27984
1.88,-9.69,0.12,20956
1.26,-9.85,-0.35,22492
0.90,-10.08,0.55,27912
0.20,-10.36,-0.98,20940
1.84,-9.92,-1.02,22552
1.45,-9.49,-0.86,27792
0.59,-9.06,0.43,20956
1.14,-10.55,0.24,22488
1.26,-10.59,-0.59,27764
0.94,-10.04,-0.16,20984
1.18,-9.73,-1.02,22544
1.10,-9.96,-0.82,27776
1.80,-10.28,-1.33,20928
1.41,-9.34,-0.12,22568
1.41,-9.89,-0.39,27704
1.29,-9.85,-0.43,20912
0.98,-10.20,0.20,22536
-1.02,-11.22,0.43,27952
2.12,-9.73,-1.33,20968
2.12,-8.20,-0.16,30776
1.65,-10.71,-0.98,24376
1.88,-11.14,-1.57,21784
0.82,-10.90,0.00,25404
0.43,-11.06,-0.55,24296
0.63,-9.57,-0.55,21768
1.14,-9.14,-0.94,25204
1.06,-9.73,-0.67,24236
1.65,-10.67,-0.59,21744
0.86,-11.26,-1.41,25268
2.79,-9.92,-1.77,24312
1.37,-9.81,-0.43,21732
0.78,-9.73,-1.02,25200
0.98,-10.00,-0.94,24288
0.43,-10.63,-0.31,21756
0.59,-10.00,-0.82,25228
1.29,-9.49,-0.86,24328
1.73,-10.08,-0.12,21752
0.67,-10.75,-1.14,25212
0.82,-10.79,-1.06,24524
0.55,-10.32,-0.98,21780
0.55,-9.45,-0.20,33280
0.16,-9.61,-1.06,20848
1.22,-10.32,-0.71,22364
0.82,-10.67,-1.14,27872
1.06,-10.20,-1.33,20980
1.22,-8.43,0.43,22552
2.00,-9.34,-0.43,27572
0.94,-10.40,-0.78,20844
1.18,-10.55,0.55,22564
1.10,-10.55,-0.78,27760
0.86,-9.85,-0.75,20964
1.10,-9.89,-0.43,22520
0.75,-9.65,-1.02,27540
0.78,-9.85,-0.51,20852
0.51,-10.55,-1.57,22504
0.55,-10.04,-0.31,27632
0.78,-9.73,-0.59,20908
1.33,-10.24,-0.71,22512
1.18,-10.04,-0.27,27696
0.90,-9.41,-0.90,20976
0.71,-9.65,-0.39,22328
0.94,-10.90,-1.88,32264
0.59,-9.96,-0.75,21776
0.67,-9.69,-0.43,25140
-0.43,-10.55,-0.59,24140
-0.27,-9.85,-0.67,21804
1.45,-10.47,-0.08,25220
1.06,-9.61,-0.94,24136
1.53,-9.61,-0.35,21560
0.59,-9.92,-0.71,25104
0.98,-10.00,-0.59,24300
0.16,-10.43,-1.06,21748
0.27,-10.71,-1.26,25200
1.53,-10.28,-0.24,24244
0.47,-10.08,-0.59,21620
0.55,-9.89,-0.75,25248
-0.43,-10.43,-0.82,24216
0.04,-10.24,-1.33,21628
0.55,-9.96,0.16,25212
0.78,-10.32,-1.10,24208
1.10,-9.77,-0.94,21600
1.22,-10.08,-0.43,25140
0.55,-9.92,-0.16,28932
-0.67,-10.36,-0.59,22532
-0.35,-8.55,-0.82,27656
-0.04,-9.85,-0.12,20908
0.47,-10.20,-0.47,22552
6.94,-9.49,-0.20,27808
4.75,-10.32,-1.65,20912
2.51,-9.30,-0.67,22508
0.31,-11.14,-1.14,27808
0.08,-10.98,-0.75,20856
-0.43,-10.12,-0.39,22404
0.94,-9.53,-0.82,27712
0.51,-9.41,-0.12,20892
